@relation quiebras-spain-2005-clean

@attribute TAMANO numeric % SIZE
@attribute ' CNAE_3' numeric % NATIONAL CODE OF THE COMPANY
@attribute ' EJERCICIO' numeric %  FISCAL YEAR
@attribute ' ANTIGUEDAD' numeric % AGE
@attribute ' AUDITADA' numeric % AUDITED
@attribute ' COD_FORMASOC' numeric % SOCIAL CODE OF THE COMPANY
@attribute ' COD_PROVINCIA' numeric % CODE OF PROVINCE
@attribute ' COM_END' numeric % Debt structure
@attribute ' COS_END' numeric % Debt cost
@attribute ' DISPONIBILIDAD' numeric  % DEB PAYING AVAILABILITY
@attribute ' FON_MAN' numeric % WORKING CAPITAL
@attribute ' GARANTIA' numeric % WARRANTY
@attribute ' MARGEN' numeric % OPERATING INCOME MARGIN
@attribute ' NIV_END' numeric % DEBT RATIO
@attribute ' REC_GEN' numeric % RETURN ON OPERATING ASSETS
@attribute ' REN_ECO' numeric % STOCK TURNOVER?
@attribute ' REN_FIN' numeric % RETURN ON EQUITY
@attribute ' REN_TOT' numeric % RETURN ON ASSETS
@attribute ' ROT_ACT' numeric % ASSET TURNOVER
@attribute ' ROT_DER' numeric % RECEIVABLE TURNOVER
@attribute ' SOLVENCIA' numeric % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ' TES_ACI' numeric % ACID TEST
@attribute ' IMP_HIST_INC_JUDICIALES' numeric % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute ' IMP_INC_JUDICIALES' numeric % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_CAMBIOS' numeric % NUMBER OF CHANGES OF LOCATION
@attribute ' NUM_EMPLEADOS' numeric % NUMBER OF EMPLOYEES
@attribute ' NUM_HIST_INC_GRAVES' numeric % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute ' NUM_HIST_INC_JUDICIALES' numeric % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute ' NUM_INC_JUDICIALES' numeric % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_ORG_SOC_ACTIVOS' numeric % NUMBER OF PARTNERS
@attribute ' OPI_AUDITORIA' numeric % OPINION OF THE AUDITORY
@attribute ' RETRASO' numeric % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute ' VINC_GRUPO' numeric % LINKED TO A GROUP
@attribute ' FALLIDA3' numeric % FINANCIAL FAILURE
@attribute ' Pérdidas' {0,1} % BOOK LOSSES

@data
1,1,2000,27,1,1,28,0,0,0.000234,-16.072355,0.041279,370.160706,-1.043057,-0.000253,0.626868,-0.02888,0.663605,0.00169,-0.238756,0.025775,0.025775,549,0,2,0,0,1,0,29,0,1,0,1,0
1,1,2002,11,0,1,28,0,1.219179,-0.44608,-0.725074,1.205019,10.521372,4.877596,-0.026232,3.521992,-14.826005,-1.586352,0.33475,3.213522,-0.086986,-0.087288,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,2001,10,0,1,28,0,0.774872,0.003176,-0.536761,1.21822,-22.917458,4.582527,-0.054249,-4.214246,-25.096592,-4.099432,0.18389,2.648901,0.118233,0.11524,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,2003,12,0,1,28,0,0.033869,0,-0.495596,1.107741,-7.541156,9.281549,-0.007568,-2.037732,-15.678251,-1.953257,0.27021,1.563839,0.377809,0.37764,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,2003,36,0,1,33,1,4.534224,0.000421,-1.54368,0.196252,-1.131109,-1.244172,-0.049852,-4.886022,-7.133094,-4.885707,4.31967,7.351676,0.285463,0.262362,0,0,0,1,0,0,0,1,0,0,0,0,1
1,3,2002,22,0,1,48,0,8.891521,0.05936,0.449628,1.843399,1.137665,1.185678,-0.035109,1.638309,-6.233276,1.93406,1.44006,979.464783,1.828845,0.101227,0,0,1,2,0,0,0,1,0,0,0,0,1
1,3,2003,23,0,1,48,0,8.832578,0.271436,0.164671,1.215175,-34.613899,4.647382,-0.979566,-58.566059,-179.989929,-56.959019,1.69198,5651.339844,1.200105,0.314714,0,0,1,2,0,0,0,1,0,0,0,0,1
1,1,2002,35,0,1,33,2,5.015155,0.004762,-0.922608,0.236615,-9.67451,-1.309956,-0.074385,-34.921577,-14.487586,-18.533138,3.60965,7.542705,0.414068,0.372301,0,0,0,3,0,0,0,1,0,0,0,0,1
1,1,2001,34,0,1,33,2,5.861546,0.24049,-0.254419,0.344711,-3.173195,-1.526043,-0.077262,-11.195181,-13.903935,-7.26789,3.52805,7.431758,0.725553,0.680215,0,0,0,3,0,0,0,1,0,0,0,0,1
1,3,2001,21,0,1,48,0,8.111252,0.054475,0.444998,1.859974,-5.135943,1.162826,-0.398519,-6.916132,-39.01778,-17.373682,1.34661,1059.127075,1.827685,0.098879,0,0,1,3,0,0,0,1,0,0,0,0,1
1,1,2000,33,0,1,33,3,6.339054,0.000389,0.085987,0.445742,-11.519788,-1.804213,-0.223224,-32.825092,-48.919228,-30.013203,2.84945,5.808179,1.13484,0.75642,0,0,0,5,0,0,0,1,0,0,0,0,1
1,3,1998,18,0,1,48,0,2.349358,0.183729,0.503752,2.253236,-0.474109,0.797934,0.002924,-2.757438,-8.212563,-2.135378,5.81604,17096.96484,2.135072,0.468345,0,0,1,7,0,0,0,1,0,0,0,0,1
1,3,1999,19,0,1,48,0,0.614931,0.226909,0.525653,2.355254,-0.351145,0.737869,-0.040097,-0.967723,-4.387584,-0.824129,2.75591,590.595154,2.238046,0.566555,0,0,1,7,0,0,0,1,0,0,0,0,1
1,1,2003,14,0,1,18,0,0.013391,-0.002384,-7.004855,0.127342,-54.210255,-1.145924,-0.157847,-58.306808,-20.930449,-58.306591,1.07557,4.325569,0.107988,-0.002382,0,0,0,8,0,0,0,1,0,0,0,0,1
1,1,2002,13,0,1,18,0,0.663772,0,-2.830784,0.268753,-121.036598,-1.367526,-0.199174,-61.424938,-31.516096,-64.239037,0.50749,2.144626,0.239219,0.068082,0,0,0,9,0,0,0,1,0,0,0,0,1
1,1,1998,31,0,1,33,0,7.540818,0,-0.328359,0.845238,-12.306717,-6.461527,-0.302807,-33.395397,-692.596008,-32.279579,2.71359,5.922458,0.701732,0.479067,0,0,0,9,0,0,0,1,0,0,0,0,1
1,1,2001,12,0,1,18,0,0.705126,0.007049,-1.752276,0.384005,-118.897728,-1.623389,-0.261764,-66.221382,-63.024609,-66.415939,0.55696,3.380099,0.327118,0.089374,0,0,0,10,0,0,0,1,0,0,0,0,1
1,1,2000,11,0,1,18,0,2.177909,0.000538,-0.603454,0.602317,-110.606339,-2.514568,-0.424702,-53.993256,-228.506226,-53.992111,0.48816,1.60465,0.591523,0.096587,0,0,0,12,0,0,0,1,0,0,0,0,1
1,1,1999,10,0,1,18,0,3.00845,0.003034,0.078294,1.029859,-15.769807,33.490593,-0.139277,-16.488993,-142.422623,-16.488993,1.04561,5.695418,1.093556,0.286211,0,0,0,12,0,0,0,1,0,0,0,0,1
1,1,1998,9,0,1,18,0,3.18606,0.027887,0.098392,1.191611,-10.343555,5.218898,-0.112214,-11.14025,-46.9879,-11.14025,1.07702,7.437918,1.120607,0.220539,0,0,0,13,0,0,0,1,0,0,0,0,1
1,1,1999,32,0,1,33,3,5.914152,0.249463,0.476544,0.684481,-6.724357,-3.169385,-0.139817,-17.784452,-58.857246,-15.489494,2.64478,5.192527,2.447234,1.620151,0,0,0,16,0,0,0,1,0,0,0,0,1
1,1,2003,17,0,1,12,0,3.880597,0.02614,-0.113511,1.125284,-51.744583,7.981865,-0.653983,-57.610123,-1014.365967,-37.405067,1.11336,1.153063,0.872268,0.29236,0,0,0,25,0,0,0,1,0,0,0,0,1
1,1,1998,12,0,1,12,0,8.984545,0.994922,0.42881,3.221298,24.706144,0.450187,0.976672,38.887253,36.141205,38.846352,1.57399,5.138372,2.598515,2.133664,0,0,0,38,0,0,0,1,0,0,0,0,1
1,1,1999,13,0,1,12,3,4.592934,0.20276,0.080512,1.54443,15.628619,1.836783,0.19284,15.299459,18.807785,15.315298,0.97894,4.790191,1.444333,1.071083,0,0,0,45,0,0,0,1,0,0,0,0,1
1,1,2001,15,0,1,12,1,5.570867,0.001944,-0.188259,1.301948,-5.034624,3.311832,-0.00265,-2.392853,-22.834497,-2.065362,0.47528,6.659587,0.519552,0.102504,0,0,0,47,0,0,0,1,0,0,0,0,1
1,1,2000,14,0,1,12,2,4.734724,0.033516,-0.047618,1.421521,13.031428,2.37236,0.092882,8.480532,11.681926,8.598655,0.65078,5.270512,0.78968,0.428505,0,0,0,47,0,0,0,1,0,0,0,0,1
1,1,2002,16,0,1,12,0,8.16689,0.035452,-0.065632,1.018432,-27.016064,54.253246,-0.460426,-19.421162,-204.551422,-28.223074,0.71887,5.95294,0.93256,0.685321,0,0,0,48,0,0,0,1,0,0,0,0,1
1,4,1998,4,0,1,28,0,0,1.963588,0.586144,3.010967,0.081747,0.497273,0.179864,1.852458,6.472972,6.651925,22.66083,112.803162,2.764861,2.558456,0,0,0,0,0,0,0,2,0,0,0,0,1
1,1,1998,4,0,1,36,0,4.463772,0.748131,-0.077715,2.766472,22.581467,0.5661,0.786198,37.939968,57.245838,37.940556,1.68014,84.440315,0.785003,0.785003,0,0,1,1,0,0,0,2,0,0,0,0,1
1,1,1999,5,0,1,36,2,4.527313,0.003281,0.003551,1.633859,-70.446838,1.577639,-0.054937,-8.552396,-16.408253,-8.526272,0.1214,2.962672,1.018537,0.798975,0,0,1,1,0,0,0,2,0,0,0,0,1
1,4,1999,5,0,1,28,0,0,0.705002,0.46334,2.285695,-0.069886,0.777789,0.071188,-0.847107,3.924294,3.683181,12.12128,28.932501,2.059053,2.047189,0,0,0,2,0,0,0,2,0,0,0,0,1
1,4,2002,8,0,1,28,0,1.207556,0.498074,0.232833,1.631143,-0.771465,1.584427,-0.032049,-7.904044,-8.252915,-3.94729,10.24549,17.874565,1.383142,1.296261,0,0,0,3,0,0,0,2,0,0,0,0,1
1,4,2001,7,0,1,28,0,0.002545,0.589146,0.310706,1.683355,-0.689297,1.463367,-0.042806,-8.062422,-8.500041,-4.806932,11.69659,16.648764,1.523029,1.499571,0,0,0,3,0,0,0,2,0,0,0,0,1
1,3,1998,7,0,1,6,0,4.063829,-0.038748,-0.163513,1.222735,7.182598,4.489649,0.044237,5.873353,15.524857,5.873353,0.81772,22.262184,0.725279,0.022964,0,0,0,5,0,0,0,2,0,0,0,0,1
1,3,1999,8,0,1,6,1,7.742691,-0.039999,-0.074282,1.159604,7.154754,6.265513,0.047193,7.813204,12.155682,7.903513,1.09203,32.722584,0.815841,0.041218,0,0,0,5,0,0,0,2,0,0,0,0,1
1,1,2001,14,0,1,15,1,4.009571,0.77108,0.611392,2.436515,-1.576159,0.696129,0.05734,-1.731969,-1.868551,0.279721,1.09885,6.087992,4.266732,2.181828,0,0,0,5,0,0,0,2,0,0,0,0,1
1,1,2002,15,0,1,15,1,8.744202,0.373887,0.551045,2.479593,-1.061427,0.675862,-0.026181,-0.952314,-7.390246,-0.823473,0.8972,4.271287,3.977849,1.7332,0,0,0,6,0,0,0,2,0,0,0,0,1
1,3,2001,10,0,1,6,2,8.561616,0.007194,0.001864,1.2841,10.482576,3.519891,0.053429,5.994101,-14.438738,5.993192,0.57182,3.059127,1.006982,0.657219,0,0,0,7,0,0,0,2,0,0,0,0,1
1,1,1999,12,0,1,15,0,0.901883,0.14635,0.608409,2.729495,3.422358,0.578204,0.158906,4.091219,4.841075,4.309404,1.19544,8.319527,3.264168,0.65972,0,0,0,7,0,0,0,2,0,0,0,0,1
1,1,2003,16,0,1,15,2,3.210808,0.470268,0.499643,2.224781,-0.075074,0.816472,0.03336,-0.05364,-2.343226,0.328736,0.71449,3.160464,3.927307,1.233723,0,0,0,7,0,0,0,2,0,0,0,0,1
1,1,2000,13,0,1,15,1,10.061024,0.319273,0.710895,3.353435,4.772605,0.424911,0.053698,5.84635,2.532501,5.84635,1.22498,8.082937,5.852544,1.492339,0,0,0,7,0,0,0,2,0,0,0,0,1
1,3,2002,11,0,1,6,1,5.424136,0.074882,-0.116755,1.187426,0.615297,5.335428,0.015668,0.548696,-58.584347,0.548607,0.89176,6.290248,0.720863,0.280682,0,0,0,8,0,0,0,2,0,0,0,0,1
1,1,1998,11,0,1,15,0,6.319569,0.072442,0.520969,2.229969,5.461833,0.813029,0.079692,6.188158,4.635544,6.875967,1.13298,7.71773,2.486335,0.490071,0,0,0,9,0,0,0,2,0,0,0,0,1
1,3,1998,12,0,1,28,0,0.000025,0.540272,-0.131363,1.068526,-2.740836,14.593063,-0.005754,-2.677819,-50.738201,-3.253872,0.97701,9.700299,0.859635,0.652213,0,0,3,10,0,0,0,2,0,0,0,0,1
1,1,2000,6,0,1,36,1,4.568714,0.004553,-0.038509,1.523262,-8.923315,1.911088,-0.00591,-2.621871,-11.964352,-2.872025,0.29382,2.036966,0.883347,0.441178,0,0,1,11,0,0,0,2,0,0,0,0,1
1,3,1999,13,0,1,28,0,0,0.462396,-0.149195,1.074239,-1.228861,13.470062,0.022335,-1.402962,-16.727171,-1.109337,1.14168,8.42644,0.839729,0.665862,0,0,3,11,0,0,0,2,0,0,0,0,1
1,1,2001,7,0,1,36,1,5.515783,0.004068,-0.081049,1.36217,-3.538601,2.761136,-0.010173,-1.783687,-15.368351,-2.79886,0.50407,3.28477,0.826297,0.456504,0,0,1,12,0,0,0,2,0,0,0,0,1
1,3,2000,14,0,1,28,0,0.006172,0.15406,-0.154294,1.072846,4.874736,13.727659,0.061039,6.009199,84.403793,5.765838,1.23272,6.032541,0.766894,0.529794,0,0,3,23,0,0,0,2,0,0,0,0,1
1,3,2002,16,0,1,28,1,1.511621,0.169319,-0.30498,0.88772,-56.365471,-8.906285,-0.338743,-38.176739,-301.319946,-37.807171,0.67731,5.679237,0.570257,0.349984,0,0,3,28,0,0,0,2,0,0,0,0,1
1,3,2003,17,0,1,28,0,1.002879,0.081437,-0.67491,0.661589,-49.373486,-2.954988,-0.225619,-37.102749,-116.98568,-35.354286,0.75147,5.130884,0.408974,0.229811,0,0,3,37,0,0,0,2,0,0,0,0,1
1,1,2000,7,0,1,47,0,1.735874,0.034383,0.204506,1.138177,1.052566,7.23712,0.061696,2.663644,9.381807,2.720227,2.53062,6.431322,1.310827,0.593044,0,0,2,0,0,0,0,3,0,0,0,0,1
1,1,1998,5,0,1,47,0,5.427131,0.091793,-0.053442,1.091397,1.756896,10.941242,0.057079,4.506335,-3.821738,4.586585,2.56494,3.948753,0.926453,0.716587,0,0,2,0,0,0,0,3,0,0,0,0,1
1,1,1999,6,0,1,47,0,2.227805,0.287224,0.037692,1.159314,-0.248212,6.276918,0.101029,-0.685617,-15.822501,-0.573709,2.76222,6.349371,1.050339,0.846843,0,0,2,0,0,0,0,3,0,0,0,0,1
1,1,1999,12,0,1,28,0,1.686638,0.019147,-0.07858,2.246301,8791.515625,0.802374,-0.214769,-7.618655,-4.411013,-1.803646,-0.00087,-1.142308,0.823486,0.56289,0,0,1,1,0,0,0,3,0,0,0,0,1
1,1,2002,23,0,1,8,1,0.212156,0.099877,0.237278,0.952949,-62.310749,-21.253439,-0.223488,-41.886135,-290.100189,-43.525131,0.67221,1.97997,1.426338,0.747756,0,0,0,3,0,0,0,3,0,0,0,0,1
1,1,2001,22,0,1,8,2,1.422716,0.310935,0.451563,1.345989,-2.936039,2.890265,0.067643,-2.947973,-10.88489,-2.411603,1.00406,2.507352,2.664679,1.535916,0,0,0,3,0,0,0,3,0,0,0,0,1
1,1,2003,24,0,1,8,1,0.168939,0.352379,0.38469,0.906561,-1.81564,-10.702181,0.062016,-1.572785,-44.119713,-3.481372,0.86624,2.091525,1.862239,1.684208,0,0,0,4,0,0,0,3,0,0,0,0,1
1,1,1998,11,0,1,28,0,13.777547,0.178614,0.272991,1.517605,-17.400928,1.931975,-0.877321,-32.299282,-223.177322,-32.247375,1.85618,5.275605,1.414292,1.271115,0,0,1,6,0,0,0,3,0,0,0,0,1
1,1,2000,21,0,1,8,2,0.296251,0.211787,0.511657,1.266074,1.839125,3.758348,0.083891,1.703506,4.004415,1.586387,0.92626,2.545182,3.258098,2.264279,0,0,0,7,0,0,0,3,0,0,0,0,1
1,1,2003,10,0,1,47,1,1.180497,0.05564,0.485295,1.084481,-3.816395,11.837006,0.031057,-7.978812,-12.027182,0.015731,2.09067,21.83589,2.175202,0.321527,0,0,2,7,0,0,0,3,0,0,0,0,1
1,1,1998,19,0,1,8,3,0.744421,0.408737,0.446472,1.24159,6.894473,4.139246,0.114048,6.549619,22.285721,6.587318,0.94998,3.712996,3.064312,1.835055,0,0,0,8,0,0,0,3,0,0,0,0,1
1,1,1999,20,0,1,8,3,0.45636,0.258263,0.463594,1.259189,0.781773,3.858196,0.081954,0.711737,1.459674,0.782325,0.91041,2.869767,3.157402,1.854403,0,0,0,8,0,0,0,3,0,0,0,0,1
1,1,2003,13,0,1,3,1,2.053912,0.239465,0.507515,1.052428,-9.252973,19.073845,-0.087431,-10.687275,-97.523766,-8.921384,1.15501,2.649502,2.159046,1.226821,0,0,0,12,0,0,0,3,0,0,0,0,1
1,1,2001,11,0,1,3,0,3.977072,0.248508,0.485212,2.213941,0.619533,0.823763,0.03324,0.750883,-2.344954,0.930053,1.21201,2.702708,2.074231,1.44621,0,0,0,15,0,0,0,3,0,0,0,0,1
1,1,2000,10,0,1,3,0,4.413895,0.533802,0.400312,1.943097,-0.264399,1.060336,0.066144,-0.330174,2.419585,2.861903,1.24877,3.441024,1.777845,1.306415,0,0,0,16,0,0,0,3,0,0,0,0,1
1,1,1999,9,0,1,3,0,4.194688,0.726743,0.441786,2.32554,-3.739822,0.754409,-0.020596,-5.53501,-7.177651,-2.686651,1.48002,3.827434,2.027392,1.802827,0,0,0,16,0,0,0,3,0,0,0,0,1
1,1,1998,8,0,1,3,0,2.758446,0.639848,0.481353,2.793013,-3.116898,0.55772,0.021305,-4.800483,-4.331439,-1.233475,1.54015,3.086696,2.376628,2.1381,0,0,0,16,0,0,0,3,0,0,0,0,1
1,1,1998,6,1,1,2,0,13.643666,0.007124,0.124278,1.392494,2.210907,2.547812,0.080167,5.766482,2.409405,10.496777,2.6082,5.523641,1.173056,0.624387,0,0,4,42,0,0,0,3,0,0,0,0,1
1,1,1999,7,1,1,2,0,7.334723,0.002261,-0.148358,1.242544,-0.706104,4.122967,0.011393,-1.247761,-11.230634,3.008308,1.76711,4.620409,0.815659,0.411148,0,0,4,43,0,0,0,3,0,0,0,0,1
1,1,2001,9,1,1,2,0,8.378592,0.000218,-0.162939,1.075579,-6.420684,13.231246,-0.075927,-11.548842,-98.040123,-6.270388,1.79869,3.914688,0.824746,0.52605,0,0,4,43,0,0,0,3,0,0,0,0,1
1,1,2000,8,1,1,2,0,8.548607,0.001128,-0.073155,1.256852,0.74583,3.893296,0.071101,1.322464,3.719948,7.59639,1.77315,4.862311,0.908054,0.56473,0,0,4,43,0,0,0,3,0,0,0,0,1
2,3,2003,37,1,1,30,0,4.320395,0.219071,0.160194,1.920902,-6.546177,1.085892,-0.20547,-17.48023,-25.765486,-12.634293,2.6703,39.650375,1.307717,0.345107,0,0,0,52,0,0,0,3,0,0,0,0,1
1,2,1998,14,0,1,41,0,3.822516,0.053029,0.053437,1.101793,3.267761,9.823903,0.035204,4.221458,10.28886,4.767826,1.29185,2.415375,1.062903,0.912602,0,0,0,57,0,0,0,3,0,0,0,0,1
2,3,2002,36,1,1,30,0,8.698619,0.610892,0.526746,2.872095,-2.890826,0.534161,-0.079059,-8.580627,-7.941534,-3.08281,2.96823,36.157059,2.512865,0.821102,0,0,0,62,0,0,0,3,0,0,0,0,1
2,3,1998,32,1,1,30,0,5.153096,0.803536,0.526956,3.636895,1.315545,0.379234,0.169631,3.380384,3.106198,4.041074,2.56957,43.162441,2.916484,1.026075,0,0,0,62,0,0,0,3,0,0,0,0,1
2,3,1999,33,1,1,30,0,8.023274,0.862628,0.553013,4.155925,0.824888,0.316864,0.140001,2.361381,1.332238,3.059013,2.86267,54.95657,3.298282,1.051228,0,0,0,62,0,0,0,3,0,0,0,0,1
2,3,2001,35,1,1,30,0,10.208965,0.589783,0.587075,4.333891,-1.6155,0.29995,-0.093178,-4.688596,-6.516645,-2.586236,2.90226,46.545593,3.544321,1.005868,0,0,0,71,0,0,0,3,0,0,0,0,1
2,3,2000,34,1,1,30,0,9.108261,0.659111,0.559604,4.185212,-0.980349,0.313951,-0.028687,-2.655934,-4.542537,-1.269096,2.70917,67.840164,3.342061,0.816651,0,0,0,75,0,0,0,3,0,0,0,0,1
1,2,2002,18,0,1,41,0,2.724051,0.02153,-0.356817,0.742425,-41.167541,-3.882366,-0.182917,-25.590202,-71.015205,-20.968691,0.62161,0.802682,0.719893,0.652992,2866,0,0,80,0,1,0,3,0,0,0,0,1
1,2,2003,19,0,1,41,0,0.525291,0.010135,-0.794139,0.601572,70.709908,-2.509861,-0.032016,1.213609,-8.371838,-3.094991,0.01716,-0.464714,0.518349,0.432361,448342,445477,0,80,1,2,1,3,0,0,0,0,1
1,3,2001,23,0,1,41,0,3.943101,0.028033,-0.059774,1.135294,-9.668072,7.391313,-0.211467,-19.292988,-92.761917,-18.044645,1.99554,10.564138,0.930934,0.281647,0,0,0,0,0,0,0,4,0,0,0,0,1
1,3,2000,22,0,1,41,0,2.967422,0.035947,0.141906,1.516679,-4.322968,1.935438,-0.122812,-8.031269,-26.809114,-7.476369,1.85781,9.530734,1.22188,0.298909,0,0,0,0,0,0,0,4,0,0,0,0,1
1,3,2002,24,0,1,41,0,2.644314,0.308177,0.10091,1.57871,-7.125504,1.727982,-0.106793,-7.637978,-35.699589,-7.569204,1.07192,10.646916,1.235654,0.384064,0,0,0,0,0,0,0,4,0,0,0,0,1
1,3,1999,21,0,1,41,0,0.947621,0.352145,0.191283,1.559678,-5.777807,1.786741,-0.121078,-10.537617,-25.24222,-9.78111,1.82381,6.353389,1.29834,0.667393,0,0,0,0,0,0,0,4,0,0,0,0,1
1,3,1998,20,0,1,41,0,0.945858,0.196804,0.275557,1.852574,-3.789819,1.172918,-0.07088,-6.855562,-13.751155,-5.76655,1.80894,5.179372,1.51049,0.808584,0,0,0,0,0,0,0,4,0,0,0,0,1
2,4,1998,3,0,1,28,0,3.73204,0.218436,0.094381,1.269526,-2.496438,3.710224,-0.169158,-9.306424,-52.495117,-11.795979,3.72788,3.930726,1.132875,1.132875,0,0,3,0,0,0,0,4,0,0,0,0,1
2,4,1999,4,0,1,28,0,20.11305,0.15713,0.132315,1.325309,8.379488,3.073998,0.177941,56.216942,63.317921,37.050426,6.70888,9.969249,1.176406,1.176406,0,0,3,0,0,0,0,4,0,0,0,0,1
2,4,2000,5,0,1,28,0,11.365214,0.245593,0.210061,1.366031,4.946814,2.73201,0.098316,21.302755,36.333363,20.814196,4.30636,6.201874,1.28695,1.28695,0,0,3,0,0,0,0,4,0,0,0,0,1
1,4,1998,19,0,1,8,0,4.225561,0.01334,-0.772115,1.090732,-2.444329,11.021523,0.107835,-2.198988,-65.512817,-3.452334,0.89963,130.657165,0.0677,0.029556,0,0,0,9,0,0,0,4,0,0,0,0,1
1,4,2003,24,0,1,8,0,0.141091,0.004354,-1.932318,0.479837,-14.180881,-1.922473,-0.058618,-23.401237,-25.737637,-19.699007,1.6502,13.766516,0.031103,0.02466,25231,0,0,7,1,1,0,4,0,0,0,0,1
1,4,2000,21,0,1,8,0,0.037075,0.04625,-1.088765,0.732563,-12.7793,-3.739195,-0.039072,-22.726042,-46.299732,-13.67289,1.77835,42.724239,0.143577,0.086024,25231,0,0,7,1,1,0,4,0,0,0,0,1
1,4,2001,22,0,1,8,0,0.207454,0.079753,-1.16688,0.666877,-13.571098,-3.001891,-0.025504,-19.704969,-28.037651,-11.792669,1.45198,15.901262,0.166282,0.120518,25231,0,0,7,1,1,0,4,0,0,0,0,1
1,4,2002,23,0,1,8,0,0.150515,0.117259,-1.185318,0.639015,-14.181005,-2.770202,-0.040171,-15.695203,-17.323778,-9.003266,1.10678,10.137317,0.211826,0.170801,25231,0,0,8,1,1,0,4,0,0,0,0,1
1,4,1999,20,0,1,8,0,0.303331,0.044983,-1.036888,0.814319,-15.149648,-5.385592,-0.185614,-19.21677,-440.61322,-30.561462,1.26846,133.954483,0.104411,0.04608,25231,25231,0,8,1,1,1,4,0,0,0,0,1
2,2,1999,6,0,1,38,0,4.853687,0.01246,-0.184428,1.473521,13.112638,2.111837,0.153534,18.198771,31.371239,13.583753,1.38788,3.150058,0.691291,0.535848,0,0,1,0,0,0,0,5,0,0,0,0,1
2,2,2000,7,0,1,38,0,6.791528,0.036372,0.164564,1.514814,4.552642,1.942448,0.183936,8.704013,22.644672,13.307694,1.91186,4.374238,1.341189,0.99124,0,0,1,0,0,0,0,5,0,0,0,0,1
1,4,2001,4,0,1,28,0,1.06471,0.15506,0.019227,1.22456,-33.543274,4.453152,-0.207376,-46.581558,-84.981323,-44.261967,1.3887,2.567903,1.023545,1.023545,0,0,2,0,0,0,0,5,0,0,0,0,1
1,4,1998,1,0,1,28,0,1.77499,0.058538,-1.159602,0.526252,-11.304153,-2.110827,-0.021786,-49.793777,-25.914232,-32.517536,4.40491,11.004732,0.389757,0.389757,0,0,2,4,0,0,0,5,0,0,0,0,1
1,1,2001,22,0,1,49,1,2.86196,0.031103,-0.154406,1.886496,-31.999147,1.128037,-0.768206,-74.789162,-71.46035,-29.788454,2.33722,4.887241,0.379087,0.379087,0,0,2,5,0,0,0,5,0,0,0,0,1
1,4,1999,2,0,1,28,0,2.994673,0.097806,0.062359,1.120538,15.479718,8.296174,0.294596,48.901028,-759.460938,46.222836,3.15904,5.652949,1.069875,1.069875,0,0,2,6,0,0,0,5,0,0,0,0,1
1,4,2000,3,0,1,28,0,2.439674,0.722735,0.513872,2.496323,15.603189,0.668305,0.682717,35.165932,56.61911,35.263985,2.25377,3.031173,2.28279,2.28279,0,0,2,6,0,0,0,5,0,0,0,0,1
1,4,2002,5,0,1,28,0,1.926695,0.115224,-0.108047,1.076759,-37.613125,13.027701,-0.213186,-44.86858,-231.359604,-42.310719,1.1929,1.865755,0.88366,0.88366,0,0,2,15,0,0,0,5,0,0,0,0,1
1,1,2000,21,0,1,49,1,2.739277,0.06097,0.052415,1.73917,-8.461933,1.352869,0.093537,-30.567158,2.272968,3.511907,3.61231,13.264342,1.140856,0.635836,0,0,2,18,0,0,0,5,0,0,0,0,1
1,1,1998,23,0,1,28,0,5.257639,-0.00284,0.196268,1.671774,4.534255,1.488596,0.120439,8.933454,8.294766,7.10264,1.97021,2.942635,1.328115,1.03409,0,0,2,18,0,0,0,5,0,0,0,0,1
1,3,2003,37,0,1,26,0,4.271294,0.059805,0.130909,1.297001,0.173988,3.366993,0.010468,0.243091,-1.570966,2.997746,1.39717,2.727145,1.170209,0.714158,0,0,1,20,0,0,0,5,0,0,0,0,1
1,1,2000,25,0,1,28,0,5.225107,0.027891,0.106393,1.398335,-0.120726,2.510453,0.37026,-0.249948,10.330509,8.253365,2.07037,4.454878,1.220007,1.053728,0,0,2,20,0,0,0,5,0,0,0,0,1
1,3,1998,32,0,1,26,0,5.095389,0.079887,0.072146,1.279152,4.033403,3.582281,0.042085,6.461148,4.904214,5.055213,1.60191,3.746318,1.092592,0.676106,0,0,1,21,0,0,0,5,0,0,0,0,1
1,3,1999,33,0,1,26,0,4.590701,0.116048,0.081027,1.304404,2.480367,3.285106,0.056457,4.053355,1.54486,3.971723,1.63418,3.474791,1.106449,0.722683,0,0,1,21,0,0,0,5,0,0,0,0,1
1,3,2000,34,0,1,26,0,4.946595,0.153936,0.083817,1.256799,2.450094,3.894096,0.043588,3.892333,0.222413,3.943426,1.58865,3.556243,1.10552,0.746311,0,0,1,21,0,0,0,5,0,0,0,0,1
