TAMANO,CNAE_3,EJERCICIO,ANTIGUEDAD,AUDITADA,COD_FORMASOC,COD_PROVINCIA,COM_END,COS_END,DISPONIBILIDAD,FON_MAN,GARANTIA,MARGEN,NIV_END,REC_GEN,REN_ECO,REN_FIN,REN_TOT,ROT_ACT,ROT_DER,ROT_EXI,SOLVENCIA,TES_ACI,IMP_HIST_INC_JUDICIALES,IMP_INC_JUDICIALES,NUM_CAMBIOS,NUM_EMPLEADOS,NUM_HIST_INC_GRAVES,NUM_HIST_INC_JUDICIALES,NUM_INC_JUDICIALES,NUM_ORG_SOC_ACTIVOS,OPI_AUDITORIA,RETRASO,VINC_GRUPO,FALLIDA3,Pérdidas
1,"1,00",1.998,6,1,1,28,1,"4,539556503296","0,459802210331","-0,018038662151","1,593749523163","-3,288378000259","1,684211850166","0,073481753469","-4,680235862732","4,668025493622","4,185530662537","1,42327","9,954208374023","21,754686355591","0,952583491802","0,725527405739",0,0,0,0,0,0,0,2,0,0,0,0,0
1,"1,00",2.001,9,1,1,28,0,"5,446985244751","0,389645665884","0,037153732032","1,741697669029","-1,779669284821","1,348258256912","0,078701086342","-2,591516256332","1,867346167564","3,939942598343","1,45618","14,888465881348","5,329513549805","1,096318125725","0,791149199009",0,0,0,4,0,0,0,2,0,0,0,0,0
1,"1,00",1.999,7,1,1,28,0,"0,954731106758","0,285982698202","-0,011853964068","1,562104105949","2,355630397797","1,779029846191","0,056929968297","3,138139724731","6,473700523376","2,703048467636","1,33219","22,009170532227","5,714970588684","0,973005771637","0,449180871248",0,0,0,3,0,0,0,2,0,0,0,0,0
1,"1,00",2.003,11,1,1,28,1,"10,010618209839","0,600917041302","0,065324187279","2,247860431671","5,366077899933","0,801371574402","0,081906326115","7,202832698822","0,645718455315","5,454414367676","1,34229","7,964909553528","6,089885234833","1,316095948219","1,075591683388",0,0,0,3,0,0,0,2,0,0,0,0,0
1,"1,00",2.000,8,1,1,28,1,"7,075465202332","0,096828617156","0,107397124171","1,712860822678","13,643032073975","1,402798295021","0,214168921113","18,038272857666","29,787818908692","14,046375274658","1,32216","30,175670623779","3,211420297623","1,325723528862","0,514643251896",0,0,0,4,0,0,0,2,0,0,0,0,0
1,"1,00",1.999,32,1,1,28,0,"0,043431777507","0,117059245706","0,556847095490","40,045604705811","-45.180,898437500000","0,025611078367","2,657991409302","-5,356060504913","-14,901095390320","-12,658460617066","0,00012","0,000164195735","0,311490356922","29,024604797363","23,592433929443",0,0,0,2,0,0,0,14,0,0,0,0,0
1,"1,00",2.000,33,1,1,28,0,"1,095045685768","0,054120589048","0,540580451488","44,999546051025","-14.820,000000000000","0,022727506235","-0,092325687408","-3,857649326324","-0,382918745279","-0,278675377369","0,00026","-0,002934521064","0,224875941873","25,418004989624","20,518064498901",0,0,0,0,0,0,0,14,0,0,0,0,0
1,"1,00",2.001,34,1,1,28,0,"6,720879077911","10,978592872620","0,557278275490","2.819,629882812500","-13.159,444335937500","0,000354782300","87,632316589356","-3,168532609940","5,473742961884","3,195794105530","0,00024","-0,003408475313","0,184474945068","2.052,843994140630","1.657,192626953130",0,0,0,0,0,0,0,14,0,0,0,0,0
1,"1,00",2.002,35,1,1,28,0,"24,466300964356","22,740985870361","0,543192386627","2.485,146728515620","-7.744,292480468750","0,000402552716","38,841594696045","-1,528541684151","5,535236835480","3,273306846619","0,00020","-0,000957621320","0,089759081602","1.687,903198242190","1.364,924926757810",0,0,0,0,0,0,0,14,0,0,0,0,0
1,"1,00",2.003,36,1,1,28,0,"0,125952959061","0,976858556271","0,554440855980","534,567504882812","-4.587,707031250000","0,001874177135","6,221276283264","-1,260155320168","5,080067157745","3,058699846268","0,00027","0,058066919446","0,074838601053","310,255493164063","254,077896118164",0,0,0,0,0,0,0,14,0,0,0,0,0
1,"1,00",1.998,31,1,1,28,1,"0,000000000000","0,269026994705","0,456447303295","26,826276779175","-3.960,795410156250","0,038720253855","-0,607502877712","-6,815904140472","-4,222330570221","-2,462635755539","0,00172","-0,028802903369","0,369295388460","20,422115325928","16,075397491455",0,0,0,2,0,0,0,14,0,0,0,0,0
1,"1,00",2.000,7,0,2,3,0,"4,917790412903","-0,791483402252","-0,243749409914","3,521935939789","19,257190704346","0,396520793438","0,215744778514","5,282108306885","4,615478992462","5,877168655396","0,27429","7,509480476379","3,825075626373","-0,187893941998","-0,570648014545",0,0,0,7,0,0,0,6,0,0,0,0,0
1,"1,00",2.003,10,0,2,3,0,"6,171080589294","-2,300275325775","-0,035629779100","13,745770454407","23,153604507446","0,078457400203","1,354195475578","9,147883415222","8,646630287170","12,217663764954","0,39510","4,337936878204","3,331447839737","0,510241270065","-1,071358442307",0,0,0,12,0,0,0,6,0,0,0,0,0
1,"1,00",1.999,6,0,2,3,0,"6,055947303772","0,000000000000","-0,221006348729","2,546761512756","23,548591613770","0,646512031555","0,179303005338","8,202820777893","7,303228855133","8,694814682007","0,34834","18,316558837891","6,817006111145","0,241517648101","0,107672840357",0,0,0,8,0,0,0,6,0,0,0,0,0
1,"1,00",2.001,8,0,2,3,0,"5,702939510345","-1,646548390388","-0,214808747172","6,003769397736","26,945398330689","0,199849337339","0,595347285271","11,087856292725","9,480400085449","11,907959938049","0,41149","8,514636993408","4,317508220673","-0,741274893284","-1,219016551971",0,0,0,7,0,0,0,6,0,0,0,0,0
1,"1,00",1.998,5,0,2,3,1,"6,208600997925","0,000000000000","-0,204873874784","2,531067371368","30,129814147949","0,653139114380","0,160833612084","9,706836700439","8,303503990173","9,655022621155","0,32217","15,046679496765","5,928339958191","0,177381634712","0,033575050533",0,0,0,0,0,0,0,6,0,0,0,0,0
1,"1,00",2.002,9,0,2,3,0,"7,745192050934","-1,559427499771","-0,132877111435","8,818368911743","38,493122100830","0,127903908491","1,168636679649","16,629776000977","13,228774070740","17,939245223999","0,43202","6,502977848053","4,248003482819","-0,171759426594","-0,744877636433",0,0,0,11,0,0,0,6,0,0,0,0,0
1,"1,00",1.998,18,0,2,9,0,"1,443287849426","1,352428674698","0,437064200640","3,576907634735","4,148678779602","0,388062030077","0,267839848995","3,259972572327","2,929250478745","3,640227556229","0,78579","1,489167451859","147,639587402344","2,997326850891","2,985660791397",0,0,1,0,0,0,0,16,0,0,0,0,0
1,"1,00",1.999,19,0,2,9,1,"0,502384603024","0,111402414739","0,133586838841","1,745843887329","8,892354965210","1,340763092041","0,150314226747","12,123994827271","10,286811828613","8,542792320251","1,36342","3,115626811981","346,100891113281","1,421090126038","1,413742661476",0,0,1,0,0,0,0,16,0,0,0,0,0
1,"1,00",2.000,20,0,2,9,1,"2,305278301239","0,198445484042","0,123169422150","1,714265108109","16,042049407959","1,400040268898","0,197320729494","19,850784301758","18,633388519287","13,226136207581","1,23742","2,013673305511","289,398345947266","1,343391656876","1,337946653366",0,0,1,17,0,0,0,16,0,0,0,0,0
