@relation bankruptcy-spain-1998:2003

@attribute YEAR integer   %  FISCAL YEAR
@attribute SIZE {small,medium,big}   % SIZE
@attribute NUMBER_EMPLOYEES integer   % NUMBER OF EMPLOYEES
@attribute AGE integer   % AGE
@attribute SOCIAL_CODE {Co,Ltd,other}   % SOCIAL CODE OF THE COMPANY
@attribute LINKED_GROUP {no,yes}   % LINKED TO A GROUP
@attribute NUMBER_PARTNERS integer   % NUMBER OF PARTNERS
@attribute PROVINCE_CODE {1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,45,46,47,48,49,50,52}   % CODE OF PROVINCE
@attribute CHANGES_LOCATION integer   % NUMBER OF CHANGES OF LOCATION
@attribute DEBT_STRUCTURE numeric   % DEBT STRUCTURE
@attribute DEBT_COST numeric   % DEBT COST
@attribute DEBT_PAYING_AVAILABILITY numeric    % DEBT PAYING AVAILABILITY
@attribute DEBT_RATIO numeric   % DEBT RATIO
@attribute WORKING_CAPITAL numeric   % WORKING CAPITAL
@attribute WARRANTY numeric   % WARRANTY
@attribute OPERATING_INCOME_MARGIN numeric   % OPERATING INCOME MARGIN
@attribute RETURN_OPERATING_ASSETS numeric   % RETURN ON OPERATING ASSETS
@attribute RETURN_EQUITY numeric   % RETURN ON EQUITY
@attribute RETURN_ASSETS numeric   % RETURN ON ASSETS
@attribute STOCK_TURNOVER numeric   % STOCK TURNOVER
@attribute ASSET_TURNOVER numeric   % ASSET TURNOVER
@attribute RECEIVABLE_TURNOVER numeric   % RECEIVABLE TURNOVER
@attribute ASSET_ROTATION numeric   % ASSET ROTATION
@attribute FINANCIAL_SOLVENCY numeric   % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ACID_TEST numeric   % ACID TEST
@attribute DELAY_ACCOUNTS {no,yes}   % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute NUMBER_JUDICIAL_INCIDENCES_TOTAL integer   % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute NUMBER_JUDICIAL_INCIDENCES_YEAR integer   % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute SPENT_JUDICIAL_INCIDENCES_TOTAL numeric   % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute SPENT_JUDICIAL_INCIDENCES_YEAR numeric   % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute NUMBER_SERIOUS_INCIDENCES integer   % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute AUDITED {no,yes}   % AUDITED
@attribute AUDITORS_OPINION {nothing,positive,minor,negative}   % OPINION OF THE AUDITORY
@attribute BANKRUPTCY {NO,YES}   % FINANCIAL FAILURE

@data
2002,big,287,27,Co,no,9,22,1,0.131554588675,0.866219222546,0.016686446965,3.283280849457,0.051940575242,1.304573416710,-4.036728382111,-0.085275277495,-42.817840576172,-6.149473190308,-6.719599723816,1.664615273476,4.713695049286,3.416280031204,1.076674461365,0.457576811314,no,0,0,0.00,0.00,0,yes,minor,YES
2002,medium,56,30,Co,no,12,50,0,0.000000000000,0.000057823981,0.968347549438,0.131806656718,0.750131785870,8.586870193481,7.395264148712,,5.375433444977,6.943129539490,11.986668586731,1.620857477188,18.866573333740,3.296628236771,7.441284179688,5.510978221893,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,95,56,Co,no,10,48,0,0.007085922640,2.288325309753,0.402142286301,0.511277914047,0.475534379482,2.955883502960,8.834980964661,0.618764162064,8.428075790405,8.565315246582,11.405293464661,1.290924549103,3.911156177521,3.283587455750,2.415584325790,1.539610385895,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,62,22,Co,no,12,48,0,0.146150946617,2.242348909378,0.083113834262,1.256075859070,0.248498097062,1.796130180359,5.848339080811,0.388198763132,13.346904754639,7.633213996887,9.151712417603,1.564839363098,2.345618963242,10.821440696716,1.511567234993,1.208312630653,no,0,0,0.00,0.00,0,yes,minor,NO
2002,small,0,36,Co,no,7,28,1,0.000000000000,0.000000000000,-0.673518598080,-0.015113157220,0.660765707493,-65.167510986328,-34.450897216797,0.481773167849,-0.725470244884,-1.045248985291,-1.204302668571,0.034957081079,0.013628345914,0.771211504936,-42.060455322266,-38.565898895264,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,small,14,8,Ltd,no,3,8,3,0.046258065850,7.983933925629,0.033936679363,-2.711546659470,-1.019983768463,0.631206810474,-19.928527832031,-0.102918095887,-282.049774169921,-34.830322265625,-35.390823364258,1.775887608528,5.196041107178,4.832266330719,0.326397389174,0.097655594349,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,4,8,Ltd,no,2,8,0,0.000000050664,0.000000000000,-0.050337005407,7.548858642578,-0.373456984758,1.132470369339,0.059306852520,0.019222751260,2.016256809235,0.402736097574,0.112133771181,1.890738844872,3.349573850632,,0.577071011066,0.577071011066,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,3,5,Ltd,no,2,33,2,0.002399441320,4.907626152039,0.000000000000,0.471670806408,0.548371195793,3.120122671127,-0.181087851524,0.064574562013,-2.051588535309,-0.191937655210,-0.207460105419,1.145632386208,3.861528158188,2.001986265182,2.715090751648,1.622544288635,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,126,44,Co,no,13,48,0,0.123321719468,3.068902015686,0.094059742987,0.694875180721,0.536489367485,2.439107418060,3.240145921707,0.429227769375,8.953714370728,7.756708621979,7.255598068237,2.239281415939,5.109799861908,4.797303676605,2.469928503036,1.354439854622,no,0,0,0.00,0.00,0,yes,minor,NO
2002,small,30,25,Ltd,no,8,31,1,0.061306547374,1.910582423210,0.004280724563,0.634553492069,0.421161711216,2.575911283493,5.384311199188,0.451215416193,12.565251350403,9.969325065613,10.255069732666,1.904620528221,2.807318925858,19.941499710083,2.151385068893,1.908599495888,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,42,5,Ltd,no,16,6,1,0.506221115589,2.399928092957,0.190936684608,6.253433704376,-0.000897932041,1.159912109375,3.114951610565,0.029879141599,8.310121536255,4.163609504700,4.362910747528,1.400635123253,3.944838285446,11.285718917847,0.998431265354,0.819032371044,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,75,17,Co,no,5,8,1,0.652085006237,1.118198752403,0.546878516674,1.948306441307,0.201703354716,1.513266324997,3.371962070465,0.295410156250,21.306074142456,6.482932090759,5.761183261871,1.708555221558,11.519380569458,6.541725635529,1.504267334938,1.007248640060,no,0,0,0.00,0.00,0,yes,minor,NO
2002,medium,45,35,Co,no,7,31,2,0.294155150652,1.068930506706,0.058724798262,2.141524076462,0.248694255948,1.466957211494,15.912825584412,0.428265541792,44.675781250000,17.492301940918,21.001245498657,1.319768428802,2.804739236832,9.818848609924,1.472138643265,1.309737920761,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,12,13,Ltd,no,5,43,3,0.461656987667,1.763319730759,0.003394547850,2.987476825714,-0.076351657510,1.334730625153,1.118211507797,0.086696647108,7.384907245636,3.649123907089,1.567019701004,1.401362657547,4.166408538818,8.610124588013,0.851044118404,0.540554344654,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,5,8,Ltd,no,2,46,0,0.009837249294,1.014591813087,0.081402271986,2.585025787354,0.103575959802,1.386843323708,1.160751700401,0.059754762799,4.945858955383,2.761720657349,2.343507051468,2.018956422806,3.097591638565,15.277209281921,1.145056724548,0.954606950283,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,33,5,Ltd,no,2,8,1,0.048784479499,11.275094032288,0.230925574899,1.847966313362,0.217320859432,1.541135430336,7.453736782074,0.160782352090,18.937177658081,14.896520614624,14.155705451965,1.899142146111,6.873122215271,4.900264739990,1.351259827614,0.775883913040,yes,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,57,8,Ltd,no,14,46,2,0.005567584187,2.597884416580,0.072378598154,1.812151670456,-0.016253717244,1.551830172539,3.997949838638,0.087578944862,0.600750923157,1.939471483231,7.062018871307,1.766409993172,5.982882022858,6.714221954346,0.974636554718,0.600371181965,yes,0,0,0.00,0.00,0,yes,positive,NO
2002,small,6,21,Ltd,no,1,3,1,0.000000000000,0.495694279671,0.068503588438,3.887214660645,0.180814608932,1.257253646851,2.734399795532,0.026256548241,7.719037055969,2.823462009430,2.811589479446,1.028229117393,2.196399211884,2.437328338623,1.227329850197,0.804869115353,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,11,9,Ltd,no,6,8,2,0.000000000000,0.659209489822,0.149388015270,2.952490091324,-0.045809514821,1.338697195053,1.971908092499,0.099318921566,11.859166145325,3.132039070129,3.260022163391,1.653232336044,5.750072956085,3.379007577896,0.938674926758,0.903758823872,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,11,13,Co,no,2,47,0,0.341394931078,1.834056735039,0.135028913617,1.253088235855,0.172801911831,1.798028469086,3.325670003891,0.063320875168,3.452413320541,3.239989757538,3.383605718613,1.017420887947,4.293855190277,6.698395252228,1.416775107384,1.077671766281,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,139,62,Co,no,6,46,5,0.200830340385,5.149963378906,0.073869086802,6.468415737152,0.156184315681,1.154597401619,3.102874755859,-0.258088707924,-233.393432617187,-13.869019508362,3.680079460144,1.186022520065,1.387864708900,6.923101902008,1.216545701027,0.972428917885,no,0,0,0.00,0.00,0,yes,minor,NO
2002,medium,105,4,Co,no,29,50,3,2.265111684799,3.878390789032,0.044927578419,1.780929207802,0.264769315720,1.561504602432,-8.026148796082,0.169346258044,-6.140025138855,0.223407238722,-7.614042282104,0.948654532433,3.283487319946,10.156506538391,2.349922895432,1.899579882622,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,161,59,Co,no,43,8,1,0.018999377266,10.187132835388,0.141910791397,0.398946642876,0.574320971966,3.506600856781,10.705459594727,1.075539231300,8.877821922302,12.343045234680,14.303389549255,1.336083650589,2.797466993332,3.849599361420,3.052177667618,2.227231264114,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,26,18,Co,no,12,50,0,0.000000000000,2.645856857300,0.074555344880,1.341556668282,0.350398421288,1.745402693748,4.783267021179,0.143000334501,10.594552993774,8.414221763611,8.235481262207,1.721727132797,2.659843444824,15.671486854553,1.611586332321,1.445084452629,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,52,7,Co,no,10,31,0,0.201783537865,2.756954431534,0.032583806664,3.533535957336,0.037522226572,1.283002614975,3.363650798798,0.158940628171,15.934857368469,5.488499164581,4.996670246124,1.485490202904,3.135463953018,9.860395431519,1.057855248451,0.852932929993,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,39,37,Co,no,18,28,2,0.013700806536,2.578354358673,0.086733750999,1.128437161446,0.357116997242,1.886181354523,-5.073962688446,0.386553734541,14.504940986633,7.216722965240,-6.978210926056,1.375298023224,5.901043415070,2.204033613205,1.682816147804,0.517091214657,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,7,12,Co,no,2,31,2,0.244688883424,0.216058760881,0.000000000000,2.690967559814,0.296323984861,1.371613502502,-3.010140419006,0.039553053677,0.292634785175,-4.845048904419,-4.850718021393,1.611459016800,7.691168785095,2.612008810043,1.505893826485,0.508467972279,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,46,12,Ltd,no,4,17,0,0.000000000000,3.074911594391,0.004149552435,78.774131774902,0.005827793851,1.012694478035,0.980336546898,0.006810760126,35.095016479492,3.566859483719,3.078773975372,3.140527486801,3.643603563309,23.302368164063,1.005901813507,0.876929342747,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,15,17,other,no,0,28,0,0.032469112426,0.661908447742,0.748588383198,0.317601501942,0.572395682335,4.148599624634,4.166751861572,0.496849626303,8.818521499634,9.550041198730,4.666014194489,1.119820475578,2.529070854187,15.751185417175,3.451742887497,3.176404476166,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,72,19,Co,no,10,28,0,0.858148336411,3.480263471603,0.000000000000,14.824038505554,-0.253939598799,1.067458033562,1.304599285126,0.044560000300,-12.450681686401,1.942983031273,1.906386613846,1.461281418800,14.486341476440,8.798192977905,0.496311962605,0.178273513913,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,74,36,Co,no,11,45,1,0.000000000000,3.329619646072,0.158637344837,2.913589000702,0.076549865305,1.343219280243,-31.660770416260,-0.363276541233,-81.769966125488,-30.942140579224,-32.608219146729,1.029925107956,5.773544311523,2.458323717117,1.102823257446,0.329338639975,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,medium,64,15,other,no,9,31,0,0.162110075355,4.948770046234,0.103522904217,1.070041060448,0.243450641632,1.934543609619,2.397129774094,0.087508834898,2.726187467575,3.750379562378,3.433618545532,1.432387471199,4.548543453217,4.281237602234,1.547314167023,0.759399175644,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,6,9,Ltd,no,16,8,1,0.185044512153,0.028960872442,0.557351231575,0.200885698199,-0.029181476682,5.977955341339,-16.829414367676,-0.253338724375,-5.162414073944,-6.612628459930,-2.661852836609,0.158166691661,2.928145647049,6.170325279236,0.793274223804,0.777654409409,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,0,9,Ltd,yes,33,28,6,1.710340023041,5.023238658905,0.011205764487,1.416159868240,0.047921746969,1.706134915352,-6.824611663818,0.045888211578,-9.408257484436,-6.277833461761,-5.043285369873,0.738985002041,3.742018222809,10.251470565796,1.221600055695,0.820650756359,no,0,0,0.00,0.00,0,yes,minor,NO
2002,small,30,12,Ltd,no,5,46,2,0.239237934351,6.751475334167,0.031124778092,2.518012285233,0.126069948077,1.397138595581,-21.403757095337,-0.213832780719,-56.441955566406,-20.490427017212,-12.673073768616,0.592095792294,1.137295961380,1.679699659348,1.218275904655,0.278467506170,no,0,0,0.00,0.00,0,no,nothing,YES
2002,small,2,10,Ltd,no,1,8,1,0.012973423116,0.465470850468,0.001158279716,-1.811967611313,-1.803487300873,0.448113739491,6.772364139557,0.045131072402,-9.491659164429,11.142436027527,11.078672409058,1.635864973068,,3.801722526550,0.181347846985,0.001158279716,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,10,Ltd,no,1,40,0,0.139109805226,2.472750186920,0.000000000000,-3.553824424744,-0.349979519844,0.718612968922,-32.431758880615,-0.199644297361,-129.934661865234,-29.827518463135,-29.765739440918,0.917796015739,9.039514541626,1.451793670654,0.713514089584,0.010975401849,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,9,13,Co,no,1,18,0,0.000000000000,0.663772165775,0.000000000000,-1.367526173592,-2.830784082413,0.268752604723,-121.036598205566,-0.199174255133,-31.516096115112,-64.239036560059,-61.424938201904,0.507490634918,2.144626379013,1.789005279541,0.239219442010,0.068082228303,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,7,Ltd,no,2,12,5,0.000000000000,28.640960693359,4.042856216431,0.015458035283,0.054111044854,65.691276550293,,1.027740001678,1.102256774902,2.080403804779,-15.233964920044,0.000000000000,-0.357387006283,,4.554623603821,4.554623603821,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,7,10,Co,no,1,46,3,0.104539074004,3.035207748413,0.062037561089,0.703241109848,0.553376078606,2.421987295151,2.702407836914,0.169799312949,5.776702404022,5.713905811310,5.325652599335,1.970706462860,3.628285884857,4.716468334198,2.480380535126,1.217510461807,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,18,35,Ltd,no,6,31,0,0.218401566148,3.013743638992,0.012647786178,5.978295803070,0.064287215471,1.167271733284,-7.480924129486,-0.043756257743,-52.554790496826,-9.669880867004,-13.154657363892,1.758426785469,15.077219963074,2.703008651733,1.091429591179,0.125299602747,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,22,Co,no,7,30,0,0.556849658489,6.243000507355,0.007625758182,1.106494426727,0.115039438009,1.903755187988,7.790510654449,0.144957229495,7.014260292053,8.188126564026,8.834752082825,1.134040236473,3.834937334061,5.492842674255,1.340960860252,0.824468791485,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,5,9,Ltd,no,2,9,0,0.000000000000,0.840878605843,0.240513816476,-8.086417198181,-0.822765052319,0.876335859299,14.843244552612,0.289967507124,-103.906883239746,43.650295257568,43.650295257568,2.940751552582,,34.727664947510,0.278981506824,0.240513816476,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,9,32,Ltd,no,2,3,2,0.000000000000,1.380586385727,0.000000000000,5.439388751984,0.065577775240,1.183844208717,3.466352224350,0.050480440259,15.035344123840,4.235732078552,4.233630180359,1.221350193024,18.064950942993,1.477385878563,1.077633857727,0.050465214998,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,25,7,Ltd,no,1,46,1,0.253477692604,2.946083068848,0.175156712532,-4.632147789001,-0.374464541674,0.784117400646,-7.607420444489,-0.181061446667,-234.948928833007,-38.569553375244,-36.884052276611,4.848430633545,14.115759849548,60.055496215820,0.631948649883,0.571107625961,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,3,6,Ltd,no,5,13,3,0.000000000000,1.804491281509,0.014504889026,13.000291824341,0.008318538778,1.076921343803,1.287025332451,0.026394777000,22.213542938232,3.809882402420,3.537844419479,2.748853683472,13.502128601074,3.950101137161,1.008958458900,0.281491011381,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,9,5,Ltd,no,1,46,3,0.662501931190,6.256358623505,0.115682877600,3.760590791702,0.236937716603,1.265915632248,4.325045585632,0.113696731627,1.969735026360,5.585403919220,5.170030117035,1.195370078087,3.181385040283,2.766415119171,1.498656034470,0.378118127584,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,12,5,Ltd,no,3,28,0,0.000000000000,0.000000000000,0.004338384140,21.311674118042,0.033387333155,1.046922683716,1.880709290504,0.014460274018,23.710214614868,1.303521990776,1.303521990776,0.693101286888,3.279934644699,0.893255293369,1.034953951836,0.150962039828,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,small,18,5,Ltd,no,2,26,0,0.170867338777,4.362525939941,-0.762798607349,1.519111633301,-0.198867216706,1.658279418945,2.984844207764,0.242538526654,6.800675868988,6.251921653748,6.385005950928,2.139142274857,8.769065856934,5.283186912537,0.613874375820,0.024252774194,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,4,Ltd,no,2,14,0,0.000000000000,0.432511150837,0.033977206796,0.902771651745,0.427949756384,2.107699871063,1.803934574127,0.088473178446,6.409111976624,5.048865795135,5.831639766693,3.232733488083,9.242630958557,5.814963817596,1.901989579201,0.798055708408,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,11,3,Co,no,13,1,1,0.035539701581,11.454517364502,0.086936354637,3.954638957977,-0.075938776135,1.252867579460,-20.413686752319,-0.239014178514,-161.091644287109,-21.099332809448,-26.714082717896,1.308635950089,3.921365022659,5.288148403168,0.901477456093,0.531571686268,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,99,12,Co,no,18,3,1,0.008484186605,4.012257099152,0.088747479022,0.408522725105,0.579607486725,3.447844266891,9.429356575012,1.943034887314,10.937276840210,12.338862419128,11.487190246582,1.218237042427,2.123391628265,3.903380393982,3.015351057053,1.993399262428,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,32,6,Co,no,10,46,0,1.665168762207,1.863679170609,0.046620983630,2.500977516174,0.019366208464,1.399843692780,4.001215934753,0.021029841155,1.484672665596,1.385332703590,1.782734632492,0.445548266172,2.391967296600,7.032483577728,1.072251796722,1.040795683861,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,17,6,Ltd,no,10,8,0,0.495620012283,3.032470464706,0.001855073380,0.908549308777,-0.146652683616,2.100655794144,-180.875274658203,-0.255936205387,-31.617744445801,-16.111783981323,-16.251956939697,0.089851737022,2.831516265869,1.978954195976,0.539249122143,0.237028792500,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,small,10,6,Ltd,no,3,8,1,0.000000000000,0.319909930229,0.329028189182,0.241304799914,0.401041299105,5.144136428833,7.576222896576,1.536557674408,12.773779869080,14.763056755066,15.009546279907,1.981138348579,3.806789398193,294.971740722656,3.063011169434,3.033010959625,no,1,0,30050.61,0.00,1,no,nothing,NO
2002,small,5,17,Ltd,no,2,2,1,0.000000000000,0.023474089801,1.470880866051,0.545278549194,0.618933200836,2.833925008774,19.362506866455,0.494145363569,28.619947433472,27.276172637939,28.598087310791,1.476982712746,64.953117370605,2.117712259293,2.754010200500,1.669598817825,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,1,4,Ltd,no,3,8,1,0.000000000000,0.017172481865,0.947656810284,15.463829040527,0.053947992623,1.064666986465,-1.426852583885,0.049618568271,78.625213623047,7.073261737823,-2.473599195480,1.733605265617,17.696252822876,144.457458496093,1.057436704636,1.057436704636,yes,0,0,0.00,0.00,0,no,nothing,NO
2002,small,16,14,Ltd,no,2,7,0,0.026256754994,0.502568185329,0.815212190151,0.777312219143,0.423367947340,2.286484241486,4.006312847137,0.391144275665,14.709497451782,12.155837059021,8.260807991028,2.061947822571,4.214931964874,27.914375305176,1.993441343307,1.882901430130,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,14,Co,no,2,7,0,,,,0.000000000000,1.000000000000,0.000000000000,,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000040786,,,,no,3,0,49581.84,0.00,0,no,nothing,YES
2002,medium,75,36,Co,no,7,7,0,0.000000000000,1.705048561096,0.001463364693,0.614238381386,0.444121688604,2.628032445908,-5.021917343140,-0.121750935912,-10.653014183044,-7.665690422058,-8.158201217651,1.624519228935,2.113755226135,10.044739723206,2.167166233063,1.711681604385,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,0,4,Co,no,3,28,0,2.862127065659,1.632724881172,0.010945277289,1.370030641556,0.712781012058,1.729910612106,21.908681869507,0.144472315907,21.011745452881,16.118717193604,12.413628578186,0.566607773304,7.377066135406,0.587077856064,5.762186050415,0.730487227440,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,medium,51,74,Co,no,7,28,0,0.633628308773,3.499052286148,0.078404337168,1.332080125809,0.461721241474,1.750705599785,4.726758003235,-0.028519239277,4.819969654083,4.858088493347,4.508347034454,0.953792631626,2.811579704285,2.236041069031,2.320523738861,0.965439081192,no,0,0,0.00,0.00,0,yes,positive,NO
2002,medium,55,9,Co,no,5,38,1,0.122335568070,3.008679389954,0.001467358554,7.909670352936,0.026357255876,1.126427531242,-15.935564041138,-0.002698093420,-9.624834060669,1.099310994148,-26.045160293579,1.634404540062,2.565357208252,16.192810058594,1.033321619034,0.951765239239,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,24,5,Co,no,31,18,3,0.093846045434,2.538909196854,0.073881283402,5.280623435974,-0.024270420894,1.189371585846,2.842545270920,0.231438890100,8.892261505127,5.323897361755,4.682697296143,1.647360563278,3.182418346405,17.287437438965,0.968424439430,0.835054099560,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,medium,62,4,Ltd,no,4,46,0,0.030225181952,3.203924894333,0.069632433355,30.986436843872,-0.124788329005,1.032272219658,4.201017379761,0.051233872771,125.486892700195,5.136478900909,5.148827552795,1.225614428520,0.896623075008,16.362926483154,0.867291033268,0.774577021599,no,0,0,0.00,0.00,0,no,nothing,NO
2002,medium,104,3,Co,no,31,30,1,0.032173655927,1.704708695412,0.012631290592,1.573966145515,0.321378111839,1.635337710381,4.580615997314,0.306397050619,7.547872543335,5.595355033875,5.605811119080,1.223811626434,1.431244730949,17.928819656372,1.542470932007,1.433472514153,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,2,25,Ltd,no,2,14,1,0.000000000000,3.661356687546,2.817274332047,0.106720633805,0.607867181301,10.370259284973,0.426840782166,0.857613384724,9.025078773499,8.440083503723,0.107251890004,0.251269102097,8.208946228027,0.380986362696,7.303740024567,2.956504344940,no,1,0,7122.73,0.00,0,no,nothing,NO
2002,small,13,12,Ltd,no,2,3,0,0.250072628260,4.677480220795,0.010517695919,13.571873664856,-0.094863466918,1.073681831360,6.399293422699,0.066205292940,86.259063720703,11.070765495300,11.152192115784,1.742722511292,6.580599308014,6.178454399109,0.872676134109,0.511305093765,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,12,Co,yes,5,29,1,0.000000000000,0.000000000000,0.216547086835,0.209509447217,-0.035658426583,5.773054599762,6.194296836853,0.149629965425,0.885646045208,1.123034715652,0.966130435467,0.155970975757,1.740888476372,0.979184150696,0.794141948223,0.709278941154,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,4,6,Co,no,6,28,2,0.270164072514,1.537318825722,0.056946385652,1.445582151413,0.474302947521,1.691762804985,15.841601371765,0.206532761455,28.409025192261,17.136653900146,24.230272293091,1.529534339905,7.500987529755,1.697144508362,2.019189834595,1.342892289162,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,small,3,14,Ltd,no,6,3,0,0.190614059567,3.145111322403,0.011696321890,0.654070615768,0.661940217018,2.528887033463,162.926162719726,0.040004961193,2.392777919769,3.336686849594,3.503123521805,0.021501297131,1.097813606262,-0.013635618612,2.993054628372,0.181576803327,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,6,Co,no,6,8,2,0.674148142338,0.841723024845,3.105036497116,0.120036147535,0.135519251227,9.330823898315,53.829868316650,1.059970378876,9.066226005554,12.244132041931,11.733144760132,0.217967167497,,228.528396606445,3.116970777512,3.105036497116,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,80,18,Co,no,3,41,0,0.057366430759,2.724051475525,0.021530210972,-3.882365703583,-0.356817424297,0.742425084114,-41.167541503906,-0.182917341590,-71.015205383301,-20.968690872192,-25.590202331543,0.621611118317,0.802682399750,8.638420104980,0.719892859459,0.652992188931,no,1,0,2865.75,0.00,0,no,nothing,NO
2002,small,1,12,Co,no,3,48,0,0.693659245968,1.536641716957,0.384191691875,0.910584747791,0.698434829712,2.098195314407,39.334022521973,0.740776240826,100.981651306152,55.770320892334,62.970020294189,1.600904703140,124.768417358398,1.220910906792,3.481977701187,1.193234324455,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,30,18,Ltd,no,6,50,3,0.003455881495,1.301738739014,0.004842515569,0.716379106045,0.320873886347,2.395908832550,6.830978870392,0.938144803047,9.634592056274,7.749631404877,10.284977912903,1.505637645721,2.538746118546,259.875274658203,1.771441459656,1.762500762939,no,0,0,0.00,0.00,0,yes,positive,NO
2002,small,0,10,Co,no,11,28,0,0.877697885036,2.205796957016,0.012462825514,3.421830654144,0.211963921785,1.292241215706,101.152130126953,0.075809203088,27.344055175781,10.158414840698,12.856658935547,0.127102196217,5.720898151398,-0.002216757741,1.514317393303,0.225791633129,no,0,0,0.00,0.00,0,yes,nothing,NO
2002,small,12,9,Ltd,no,2,15,1,0.000000000000,1.768245935440,0.067001961172,3.678409576416,0.201998636127,1.271856665611,1.615189790726,0.028353124857,6.811010837555,3.455333709717,3.082123994827,1.908211708069,4.659676074982,4.362929821014,1.256913304329,0.569585382938,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,0,9,Ltd,no,5,8,3,3.586166620255,3.389637470245,0.195017769933,12.633312225342,-0.105277791619,1.079155802727,47.425804138184,0.041339769959,18.837591171265,6.028621196747,6.028621196747,0.127116903663,3.356769561768,,0.478960365057,0.478960365057,no,0,0,0.00,0.00,0,no,nothing,NO
2002,small,5,9,Ltd,no,1,8,3,0.560020446777,3.481993198395,0.183098286390,3.707950592041,-0.020767925307,1.269690752029,2.650660753250,0.084134601057,16.440046310425,7.229990482330,6.444438457489,2.431257486343,5.162150382996,126.730102539062,0.958864092827,0.921009659767,no,0,0,0.00,0.00,0,no,nothing,NO
